timestamp_utc,hub_pid,cpu_percent,rss_mb,private_mb,db_mb,wal_mb,shm_mb,note
2026-07-09T05:20:57Z,10928,,51.4,40.4,54.09,4.00,0.03,
2026-07-09T05:21:57Z,10928,4.6,52.7,41.5,54.09,4.00,0.03,
2026-07-09T05:22:57Z,10928,4.1,52.9,41.7,54.09,4.00,0.03,
2026-07-09T05:23:57Z,10928,4.2,52.9,41.7,54.09,4.00,0.03,
2026-07-09T05:24:57Z,10928,5.5,53.0,41.7,54.12,4.00,0.03,
2026-07-09T05:25:57Z,10928,4.8,49.9,39.2,54.12,4.00,0.03,
2026-07-09T05:26:57Z,10928,4.6,49.9,39.3,54.13,4.00,0.03,
2026-07-09T05:27:57Z,10928,4.2,51.0,40.3,54.13,4.00,0.03,
2026-07-09T05:28:57Z,10928,4.1,51.0,40.3,54.13,4.00,0.03,
2026-07-09T05:29:57Z,10928,5.9,51.0,40.3,54.13,4.00,0.03,
2026-07-09T05:30:57Z,10928,4.6,51.0,40.3,54.15,4.00,0.03,
2026-07-09T05:31:57Z,10928,3.7,51.0,40.4,54.15,4.00,0.03,
2026-07-09T05:32:57Z,10928,4.9,51.0,40.4,54.15,4.00,0.03,
2026-07-09T05:33:57Z,10928,3.8,51.0,40.4,54.17,4.00,0.03,
2026-07-09T05:34:57Z,10928,3.5,51.0,40.4,54.17,4.00,0.03,
2026-07-09T05:35:57Z,10928,5.0,51.0,40.5,54.17,4.00,0.03,
2026-07-09T05:36:57Z,10928,3.8,51.0,40.5,54.19,4.00,0.03,
2026-07-09T05:37:57Z,10928,4.5,51.1,40.5,54.19,4.00,0.03,
2026-07-09T05:38:57Z,10928,3.8,51.2,40.5,54.19,4.00,0.03,
2026-07-09T05:39:57Z,10928,4.4,51.2,40.5,54.20,4.00,0.03,
2026-07-09T05:40:57Z,10928,4.9,51.2,40.5,54.20,4.00,0.03,
2026-07-09T05:41:57Z,10928,3.4,51.2,40.5,54.20,4.00,0.03,
2026-07-09T05:42:58Z,10928,3.6,51.2,40.5,54.22,4.00,0.03,
2026-07-09T05:43:58Z,10928,4.2,51.3,40.6,54.22,4.00,0.03,
2026-07-09T05:44:58Z,10928,4.2,51.3,40.6,54.22,4.00,0.03,
2026-07-09T05:45:58Z,10928,5.0,50.0,39.2,54.23,4.00,0.03,
2026-07-09T05:46:58Z,10928,4.7,50.0,39.2,54.23,4.00,0.03,
2026-07-09T05:47:58Z,10928,4.3,50.0,39.2,54.23,4.00,0.03,
2026-07-09T05:48:58Z,10928,4.3,50.1,39.2,54.25,4.00,0.03,
2026-07-09T05:49:58Z,10928,4.5,50.1,39.2,54.25,4.00,0.03,
2026-07-09T05:50:58Z,10928,4.6,50.1,39.2,54.25,4.00,0.03,
2026-07-09T05:51:58Z,10928,4.9,51.3,40.8,54.28,4.00,0.03,
2026-07-09T05:52:58Z,10928,3.9,51.3,40.8,54.28,4.00,0.03,
2026-07-09T05:53:58Z,10928,4.2,51.4,40.9,54.28,4.00,0.03,
2026-07-09T05:54:58Z,10928,5.1,51.4,40.9,54.29,4.00,0.03,
2026-07-09T05:55:58Z,10928,3.9,51.4,40.8,54.29,4.00,0.03,
2026-07-09T05:56:58Z,10928,4.6,51.7,40.9,54.29,4.00,0.03,
2026-07-09T05:57:58Z,10928,4.1,52.0,41.2,54.29,4.00,0.03,
2026-07-09T05:58:58Z,10928,4.0,52.0,41.2,54.31,4.00,0.03,
2026-07-09T05:59:58Z,10928,6.0,52.0,41.2,54.31,4.00,0.03,
2026-07-09T06:00:58Z,10928,4.5,52.0,41.2,54.31,4.00,0.03,
2026-07-09T06:01:58Z,10928,4.1,49.5,38.3,54.32,4.00,0.03,
2026-07-09T06:02:58Z,10928,5.0,49.7,38.5,54.32,4.00,0.03,
2026-07-09T06:03:58Z,10928,3.4,49.8,38.6,54.32,4.00,0.03,
2026-07-09T06:04:58Z,10928,5.6,50.3,39.2,54.34,4.00,0.03,
2026-07-09T06:05:58Z,10928,4.7,50.4,39.5,54.34,4.00,0.03,
2026-07-09T06:06:58Z,10928,4.4,50.4,39.5,54.34,4.00,0.03,
2026-07-09T06:07:58Z,10928,4.8,50.4,39.5,54.36,4.00,0.03,
2026-07-09T06:08:58Z,10928,4.1,50.4,39.5,54.36,4.00,0.03,
2026-07-09T06:09:58Z,10928,5.0,50.4,39.5,54.36,4.00,0.03,
2026-07-09T06:10:58Z,10928,5.0,50.6,39.7,54.37,4.00,0.03,
2026-07-09T06:11:58Z,10928,4.0,50.6,39.7,54.37,4.00,0.03,
2026-07-09T06:12:58Z,10928,3.9,50.7,39.8,54.37,4.00,0.03,
2026-07-09T06:13:58Z,10928,4.9,50.8,39.9,54.39,4.00,0.03,
2026-07-09T06:14:58Z,10928,4.3,50.9,40.1,54.39,4.00,0.03,
2026-07-09T06:15:58Z,10928,5.6,50.9,40.1,54.41,4.00,0.03,
2026-07-09T06:16:58Z,10928,4.9,50.9,40.1,54.41,4.00,0.03,
2026-07-09T06:17:58Z,10928,3.5,50.9,40.1,54.41,4.00,0.03,
2026-07-09T06:18:58Z,10928,4.0,50.9,40.1,54.44,4.00,0.03,
2026-07-09T06:19:58Z,10928,4.6,50.9,40.1,54.44,4.00,0.03,
2026-07-09T06:20:58Z,10928,5.1,50.9,40.1,54.44,4.00,0.03,
2026-07-09T06:21:58Z,10928,4.1,51.3,40.5,54.45,4.00,0.03,
2026-07-09T06:22:58Z,10928,3.5,51.6,40.8,54.45,4.00,0.03,
2026-07-09T06:23:58Z,10928,4.6,51.6,40.8,54.45,4.00,0.03,
2026-07-09T06:24:58Z,10928,4.9,51.6,40.8,54.47,4.00,0.03,
2026-07-09T06:25:58Z,10928,4.6,51.6,40.8,54.47,4.00,0.03,
2026-07-09T06:26:58Z,10928,4.5,51.8,41.0,54.47,4.00,0.03,
2026-07-09T06:27:58Z,10928,4.2,52.2,41.5,54.48,4.00,0.03,
2026-07-09T06:28:58Z,10928,3.6,52.2,41.5,54.48,4.00,0.03,
2026-07-09T06:29:58Z,10928,4.8,52.2,41.5,54.48,4.00,0.03,
2026-07-09T06:30:58Z,10928,4.6,52.2,41.5,54.48,4.00,0.03,
2026-07-09T06:31:58Z,10928,3.5,52.2,41.5,54.50,4.00,0.03,
2026-07-09T06:32:58Z,10928,5.0,52.2,41.5,54.50,4.00,0.03,
2026-07-09T06:33:58Z,10928,4.0,52.2,41.5,54.50,4.00,0.03,
2026-07-09T06:34:58Z,10928,5.4,52.2,41.5,54.51,4.00,0.03,
2026-07-09T06:35:58Z,10928,5.2,52.2,41.5,54.51,4.00,0.03,
2026-07-09T06:36:58Z,10928,4.0,52.2,41.5,54.51,4.00,0.03,
2026-07-09T06:37:58Z,10928,4.1,52.2,41.5,54.53,4.00,0.03,
2026-07-09T06:38:58Z,10928,4.0,52.2,41.5,54.53,4.00,0.03,
2026-07-09T06:39:58Z,10928,3.4,52.2,41.5,54.53,4.00,0.03,
2026-07-09T06:40:58Z,10928,5.6,52.2,41.5,54.55,4.00,0.03,
2026-07-09T06:41:58Z,10928,3.4,52.2,41.5,54.55,4.00,0.03,
2026-07-09T06:42:58Z,10928,4.2,52.2,41.5,54.55,4.00,0.03,
2026-07-09T06:43:58Z,10928,3.5,52.3,41.5,54.57,4.00,0.03,
2026-07-09T06:44:58Z,10928,4.0,52.3,41.5,54.57,4.00,0.03,
2026-07-09T06:45:58Z,10928,5.4,52.2,41.5,54.57,4.00,0.03,
2026-07-09T06:46:58Z,10928,4.6,52.5,41.7,54.58,4.00,0.03,
2026-07-09T06:47:58Z,10928,4.5,52.5,41.7,54.58,4.00,0.03,
2026-07-09T06:48:58Z,10928,6.1,52.5,41.7,54.58,4.00,0.03,
2026-07-09T06:49:58Z,10928,5.0,52.5,41.7,54.61,4.00,0.03,
2026-07-09T06:50:58Z,10928,6.3,52.5,41.7,54.61,4.00,0.03,
2026-07-09T06:51:58Z,10928,5.3,49.6,38.4,54.61,4.00,0.03,
2026-07-09T06:52:58Z,10928,4.6,49.7,38.5,54.62,4.00,0.03,
2026-07-09T06:53:58Z,10928,5.5,50.1,38.9,54.62,4.00,0.03,
2026-07-09T06:54:58Z,10928,4.9,50.2,39.0,54.62,4.00,0.03,
2026-07-09T06:55:58Z,10928,6.0,50.3,39.1,54.62,4.00,0.03,
2026-07-09T06:56:58Z,10928,6.1,50.7,39.9,54.64,4.00,0.03,
2026-07-09T06:57:58Z,10928,4.8,50.7,39.9,54.64,4.00,0.03,
2026-07-09T06:58:58Z,10928,5.0,50.7,39.9,54.64,4.00,0.03,
2026-07-09T06:59:58Z,10928,5.3,50.8,40.2,54.66,4.00,0.03,
2026-07-09T07:00:58Z,10928,6.6,50.9,40.2,54.66,4.00,0.03,
2026-07-09T07:01:58Z,10928,5.9,50.9,40.2,54.66,4.00,0.03,
2026-07-09T07:02:58Z,10928,5.5,50.9,40.2,54.66,4.00,0.03,
2026-07-09T07:03:58Z,10928,4.9,50.9,40.2,54.66,4.00,0.03,
2026-07-09T07:04:58Z,10928,5.2,50.9,40.2,54.66,4.00,0.03,
2026-07-09T07:05:58Z,10928,6.2,50.9,40.2,54.69,4.00,0.03,
2026-07-09T07:06:58Z,10928,5.8,50.9,40.3,54.69,4.00,0.03,
2026-07-09T07:07:58Z,10928,5.5,51.6,40.8,54.69,4.00,0.03,
2026-07-09T07:08:58Z,10928,4.8,51.6,40.8,54.71,4.00,0.03,
2026-07-09T07:09:58Z,10928,5.0,51.6,40.8,54.71,4.00,0.03,
2026-07-09T07:10:58Z,10928,6.7,51.6,40.8,54.71,4.00,0.03,
2026-07-09T07:11:58Z,10928,5.2,51.6,40.8,54.72,4.00,0.03,
2026-07-09T07:12:58Z,10928,5.6,51.7,41.0,54.72,4.00,0.03,
2026-07-09T07:13:58Z,10928,5.2,51.7,41.0,54.72,4.00,0.03,
2026-07-09T07:14:58Z,10928,5.2,51.7,41.0,54.74,4.00,0.03,
2026-07-09T07:15:58Z,10928,6.3,51.7,41.0,54.74,4.00,0.03,
2026-07-09T07:16:58Z,10928,5.0,51.7,41.0,54.74,4.00,0.03,
2026-07-09T07:17:58Z,10928,4.7,50.0,38.9,54.76,4.00,0.03,
2026-07-09T07:18:58Z,10928,5.3,50.2,39.3,54.76,4.00,0.03,
2026-07-09T07:19:58Z,10928,5.0,50.4,39.5,54.76,4.00,0.03,
2026-07-09T07:20:58Z,10928,5.9,50.4,39.6,54.76,4.00,0.03,
2026-07-09T07:21:58Z,10928,6.1,50.6,39.8,54.77,4.00,0.03,
2026-07-09T07:22:58Z,10928,5.0,51.5,40.6,54.77,4.00,0.03,
2026-07-09T07:23:58Z,10928,5.3,51.5,40.6,54.77,4.00,0.03,
2026-07-09T07:24:58Z,10928,4.7,51.5,40.6,54.78,4.00,0.03,
2026-07-09T07:25:58Z,10928,6.0,51.5,40.6,54.78,4.00,0.03,
2026-07-09T07:26:58Z,10928,6.5,51.5,40.6,54.78,4.00,0.03,
2026-07-09T07:27:58Z,10928,5.0,51.8,40.9,54.81,4.00,0.03,
2026-07-09T07:28:58Z,10928,5.2,51.8,40.9,54.81,4.00,0.03,
2026-07-09T07:29:58Z,10928,5.4,51.8,40.9,54.81,4.00,0.03,
2026-07-09T07:30:58Z,10928,6.1,51.8,40.9,54.82,4.00,0.03,
2026-07-09T07:31:58Z,10928,5.9,51.8,40.9,54.82,4.00,0.03,
2026-07-09T07:32:58Z,10928,5.0,51.9,40.9,54.82,4.00,0.03,
2026-07-09T07:33:58Z,10928,5.1,51.9,40.9,54.85,4.00,0.03,
2026-07-09T07:34:58Z,10928,5.8,51.9,40.9,54.85,4.00,0.03,
2026-07-09T07:35:58Z,10928,6.1,51.9,40.9,54.85,4.00,0.03,
2026-07-09T07:36:58Z,10928,5.4,51.9,40.9,54.87,4.00,0.03,
2026-07-09T07:37:58Z,10928,5.8,51.9,40.9,54.87,4.00,0.03,
2026-07-09T07:38:58Z,10928,4.7,51.9,40.9,54.87,4.00,0.03,
2026-07-09T07:39:58Z,10928,4.8,51.9,40.9,54.88,4.00,0.03,
2026-07-09T07:40:58Z,10928,6.4,51.9,40.9,54.88,4.00,0.03,
2026-07-09T07:41:58Z,10928,5.3,51.9,40.9,54.88,4.00,0.03,
2026-07-09T07:42:58Z,10928,5.4,51.9,40.9,54.89,4.00,0.03,
2026-07-09T07:43:58Z,10928,4.9,51.9,40.9,54.89,4.00,0.03,
2026-07-09T07:44:58Z,10928,5.0,51.9,40.9,54.89,4.00,0.03,
2026-07-09T07:45:58Z,10928,6.6,51.9,40.9,54.89,4.00,0.03,
2026-07-09T07:46:58Z,10928,5.4,51.9,40.9,54.91,4.00,0.03,
2026-07-09T07:47:58Z,10928,5.0,51.9,40.9,54.91,4.00,0.03,
2026-07-09T07:48:58Z,10928,5.6,51.9,40.9,54.91,4.00,0.03,
2026-07-09T07:49:58Z,10928,5.3,51.9,40.9,54.92,4.00,0.03,
2026-07-09T07:50:58Z,10928,6.6,51.9,40.9,54.92,4.00,0.03,
2026-07-09T07:51:58Z,10928,5.5,51.9,40.9,54.92,4.00,0.03,
2026-07-09T07:52:58Z,10928,5.1,51.9,40.9,54.94,4.00,0.03,
2026-07-09T07:53:58Z,10928,5.6,51.9,40.9,54.94,4.00,0.03,
2026-07-09T07:54:58Z,10928,5.1,51.9,40.9,54.94,4.00,0.03,
2026-07-09T07:55:58Z,10928,6.2,51.9,40.9,54.96,4.00,0.03,
2026-07-09T07:56:58Z,10928,5.6,51.9,40.9,54.96,4.00,0.03,
2026-07-09T07:57:58Z,10928,5.5,51.9,40.9,54.96,4.00,0.03,
2026-07-09T07:58:58Z,10928,4.8,51.9,40.9,54.98,4.00,0.03,
2026-07-09T07:59:58Z,10928,5.3,51.9,40.9,54.98,4.00,0.03,
2026-07-09T08:00:58Z,10928,7.0,51.9,40.9,54.98,4.00,0.03,
2026-07-09T08:01:58Z,10928,6.3,49.0,37.7,55.01,4.00,0.03,
2026-07-09T08:02:58Z,10928,5.3,49.5,38.3,55.01,4.00,0.03,
2026-07-09T08:03:58Z,10928,5.1,49.6,38.4,55.01,4.00,0.03,
2026-07-09T08:04:58Z,10928,5.5,49.7,38.6,55.02,4.00,0.03,
2026-07-09T08:05:58Z,10928,6.7,49.7,38.6,55.02,4.00,0.03,
2026-07-09T08:06:58Z,10928,5.3,49.8,38.6,55.02,4.00,0.03,
2026-07-09T08:07:58Z,10928,5.8,50.6,39.5,55.02,4.00,0.03,
2026-07-09T08:08:58Z,10928,5.3,50.6,39.5,55.04,4.00,0.03,
2026-07-09T08:09:58Z,10928,5.7,50.6,39.5,55.04,4.00,0.03,
2026-07-09T08:10:58Z,10928,6.1,50.8,39.6,55.04,4.00,0.03,
2026-07-09T08:11:58Z,10928,5.2,50.8,39.6,55.05,4.00,0.03,
2026-07-09T08:12:58Z,10928,5.7,50.9,40.0,55.05,4.00,0.03,
2026-07-09T08:13:58Z,10928,5.3,50.9,40.0,55.05,4.00,0.03,
2026-07-09T08:14:58Z,10928,5.2,50.9,40.0,55.07,4.00,0.03,
2026-07-09T08:15:58Z,10928,7.2,50.9,40.0,55.07,4.00,0.03,
2026-07-09T08:16:58Z,10928,5.8,51.0,40.1,55.07,4.00,0.03,
2026-07-09T08:17:58Z,10928,5.0,51.0,40.1,55.09,4.00,0.03,
2026-07-09T08:18:58Z,10928,5.5,51.0,40.1,55.09,4.00,0.03,
2026-07-09T08:19:58Z,10928,5.0,51.3,40.2,55.09,4.00,0.03,
2026-07-09T08:20:59Z,10928,7.2,51.3,40.3,55.11,4.00,0.03,
2026-07-09T08:21:59Z,10928,6.0,51.3,40.3,55.11,4.00,0.03,
2026-07-09T08:22:59Z,10928,5.0,51.4,40.5,55.11,4.00,0.03,
2026-07-09T08:23:59Z,10928,5.3,51.8,40.8,55.13,4.00,0.03,
2026-07-09T08:24:59Z,10928,5.0,51.8,40.8,55.13,4.00,0.03,
2026-07-09T08:25:59Z,10928,6.2,51.8,40.8,55.13,4.00,0.03,
2026-07-09T08:26:59Z,10928,6.1,51.8,40.8,55.15,4.00,0.03,
2026-07-09T08:27:59Z,10928,5.1,51.8,40.8,55.15,4.00,0.03,
2026-07-09T08:28:59Z,10928,5.3,51.8,40.8,55.15,4.00,0.03,
2026-07-09T08:29:59Z,10928,5.3,51.8,40.8,55.15,4.00,0.03,
2026-07-09T08:30:59Z,10928,6.5,51.8,40.8,55.17,4.00,0.03,
2026-07-09T08:31:59Z,10928,6.2,51.8,40.8,55.17,4.00,0.03,
2026-07-09T08:32:59Z,10928,4.9,51.8,40.8,55.17,4.00,0.03,
2026-07-09T08:33:59Z,10928,5.3,51.9,40.8,55.18,4.00,0.03,
2026-07-09T08:34:59Z,10928,5.6,51.9,40.8,55.18,4.00,0.03,
2026-07-09T08:35:59Z,10928,6.0,51.9,40.8,55.18,4.00,0.03,
2026-07-09T08:36:59Z,10928,5.5,51.9,40.8,55.20,4.00,0.03,
2026-07-09T08:37:59Z,10928,5.2,51.9,40.8,55.20,4.00,0.03,
2026-07-09T08:38:59Z,10928,5.1,52.0,40.8,55.20,4.00,0.03,
2026-07-09T08:39:59Z,10928,5.2,52.0,40.8,55.22,4.00,0.03,
2026-07-09T08:40:59Z,10928,6.3,52.0,40.8,55.22,4.00,0.03,
2026-07-09T08:41:59Z,10928,5.6,52.0,40.8,55.22,4.00,0.03,
2026-07-09T08:42:59Z,10928,5.8,52.0,40.8,55.23,4.00,0.03,
2026-07-09T08:43:59Z,10928,5.2,52.0,40.8,55.23,4.00,0.03,
2026-07-09T08:44:59Z,10928,5.1,52.0,40.8,55.23,4.00,0.03,
2026-07-09T08:45:59Z,10928,6.3,52.0,41.1,55.24,4.00,0.03,
2026-07-09T08:46:59Z,10928,5.7,52.0,41.1,55.24,4.00,0.03,
2026-07-09T08:47:59Z,10928,5.9,52.0,41.1,55.24,4.00,0.03,
2026-07-09T08:48:59Z,10928,5.7,52.1,41.1,55.24,4.00,0.03,
2026-07-09T08:49:59Z,10928,4.8,52.1,41.1,55.26,4.00,0.03,
2026-07-09T08:50:59Z,10928,6.1,52.1,41.1,55.26,4.00,0.03,
2026-07-09T08:51:59Z,10928,5.2,52.1,41.1,55.28,4.00,0.03,
2026-07-09T08:52:59Z,10928,4.9,52.1,41.1,55.28,4.00,0.03,
2026-07-09T08:53:59Z,10928,5.0,52.3,41.3,55.28,4.00,0.03,
2026-07-09T08:54:59Z,10928,4.7,52.3,41.3,55.30,4.00,0.03,
2026-07-09T08:55:59Z,10928,6.1,52.3,41.3,55.30,4.00,0.03,
2026-07-09T08:56:59Z,10928,5.7,52.3,41.3,55.30,4.00,0.03,
2026-07-09T08:57:59Z,10928,5.0,52.3,41.3,55.33,4.00,0.03,
2026-07-09T08:58:59Z,10928,5.7,52.3,41.3,55.33,4.00,0.03,
2026-07-09T08:59:59Z,10928,5.0,52.3,41.3,55.33,4.00,0.03,
2026-07-09T09:00:59Z,10928,5.0,50.2,39.0,55.33,4.00,0.03,
2026-07-09T09:01:59Z,10928,7.6,50.5,39.4,55.34,4.00,0.03,
2026-07-09T09:02:59Z,10928,4.9,50.5,39.5,55.34,4.00,0.03,
2026-07-09T09:03:59Z,10928,5.4,50.5,39.5,55.34,4.00,0.03,
2026-07-09T09:04:59Z,10928,6.0,50.5,39.5,55.36,4.00,0.03,
2026-07-09T09:05:59Z,10928,5.5,50.7,39.8,55.36,4.00,0.03,
2026-07-09T09:06:59Z,10928,7.2,51.2,40.3,55.36,4.00,0.03,
2026-07-09T09:07:59Z,10928,5.2,51.3,40.3,55.37,4.00,0.03,
2026-07-09T09:08:59Z,10928,5.3,51.3,40.3,55.37,4.00,0.03,
2026-07-09T09:09:59Z,10928,5.9,51.3,40.3,55.37,4.00,0.03,
2026-07-09T09:10:59Z,10928,4.9,49.7,38.4,55.38,4.00,0.03,
2026-07-09T09:11:59Z,10928,6.8,50.0,38.7,55.38,4.00,0.03,
2026-07-09T09:12:59Z,10928,5.5,50.5,39.5,55.38,4.00,0.03,
2026-07-09T09:13:59Z,10928,5.0,50.5,39.5,55.39,4.00,0.03,
2026-07-09T09:14:59Z,10928,4.8,50.5,39.5,55.39,4.00,0.03,
2026-07-09T09:15:59Z,10928,5.3,50.9,39.9,55.39,4.00,0.03,
2026-07-09T09:16:59Z,10928,6.5,50.9,39.9,55.42,4.00,0.03,
2026-07-09T09:17:59Z,10928,5.3,50.9,39.9,55.42,4.00,0.03,
2026-07-09T09:18:59Z,10928,4.7,50.9,39.9,55.42,4.00,0.03,
2026-07-09T09:19:59Z,10928,4.9,51.0,40.0,55.44,4.00,0.03,
2026-07-09T09:20:59Z,10928,5.7,51.0,40.0,55.44,4.00,0.03,
2026-07-09T09:21:59Z,10928,5.8,50.8,40.0,55.44,4.00,0.03,
2026-07-09T09:22:59Z,10928,4.5,50.9,40.1,55.44,4.00,0.03,
2026-07-09T09:23:59Z,10928,4.9,51.5,41.0,55.46,4.00,0.03,
2026-07-09T09:24:59Z,10928,3.7,51.5,41.0,55.46,4.00,0.03,
2026-07-09T09:25:59Z,10928,4.5,51.5,41.0,55.46,4.00,0.03,
2026-07-09T09:26:59Z,10928,4.7,51.5,41.0,55.48,4.00,0.03,
2026-07-09T09:27:59Z,10928,4.7,51.5,41.0,55.48,4.00,0.03,
2026-07-09T09:28:59Z,10928,4.3,51.5,41.0,55.48,4.00,0.03,
2026-07-09T09:29:59Z,10928,4.0,51.5,41.0,55.49,4.00,0.03,
2026-07-09T09:30:59Z,10928,3.6,51.5,41.0,55.49,4.00,0.03,
2026-07-09T09:31:59Z,10928,6.1,51.5,41.0,55.49,4.00,0.03,
2026-07-09T09:32:59Z,10928,5.2,51.5,41.0,55.51,4.00,0.03,
2026-07-09T09:33:59Z,10928,3.7,51.5,41.0,55.51,4.00,0.03,
2026-07-09T09:34:59Z,10928,4.6,51.5,41.0,55.51,4.00,0.03,
2026-07-09T09:35:59Z,10928,3.3,51.5,41.0,55.52,4.00,0.03,
2026-07-09T09:36:59Z,10928,6.3,51.5,41.0,55.52,4.00,0.03,
2026-07-09T09:37:59Z,10928,4.6,51.5,41.0,55.52,4.00,0.03,
2026-07-09T09:38:59Z,10928,4.3,51.7,41.2,55.52,4.00,0.03,
2026-07-09T09:39:59Z,10928,4.6,51.7,41.2,55.54,4.00,0.03,
2026-07-09T09:40:59Z,10928,4.3,51.6,41.2,55.54,4.00,0.03,
2026-07-09T09:41:59Z,10928,5.7,51.6,41.2,55.54,4.00,0.03,
2026-07-09T09:42:59Z,10928,5.1,51.6,41.2,55.55,4.00,0.03,
2026-07-09T09:43:59Z,10928,4.4,52.0,41.3,55.55,4.00,0.03,
2026-07-09T09:44:59Z,10928,3.9,52.0,41.3,55.55,4.00,0.03,
2026-07-09T09:45:59Z,10928,4.9,52.0,41.3,55.58,4.00,0.03,
2026-07-09T09:46:59Z,10928,4.0,52.0,41.3,55.58,4.00,0.03,
2026-07-09T09:47:59Z,10928,4.8,52.0,41.3,55.58,4.00,0.03,
2026-07-09T09:48:59Z,10928,4.1,52.0,41.3,55.60,4.00,0.03,
2026-07-09T09:49:59Z,10928,3.4,52.0,41.3,55.60,4.00,0.03,
2026-07-09T09:50:59Z,10928,5.2,52.0,41.3,55.60,4.00,0.03,
2026-07-09T09:51:59Z,10928,4.7,52.0,41.3,55.62,4.00,0.03,
2026-07-09T09:52:59Z,10928,4.6,52.0,41.3,55.62,4.00,0.03,
2026-07-09T09:53:59Z,10928,4.9,52.0,41.3,55.62,4.00,0.03,
2026-07-09T09:54:59Z,10928,4.5,52.0,41.3,55.63,4.00,0.03,
2026-07-09T09:55:59Z,10928,5.1,52.0,41.3,55.63,4.00,0.03,
2026-07-09T09:56:59Z,10928,5.0,52.0,41.3,55.63,4.00,0.03,
2026-07-09T09:57:59Z,10928,4.7,52.0,41.3,55.63,4.00,0.03,
2026-07-09T09:58:59Z,10928,5.0,52.0,41.3,55.65,4.00,0.03,
2026-07-09T09:59:59Z,10928,3.9,49.5,38.4,55.65,4.00,0.03,
2026-07-09T10:00:59Z,10928,3.8,49.6,38.5,55.65,4.00,0.03,
2026-07-09T10:01:59Z,10928,5.5,49.8,38.8,55.66,4.00,0.03,
2026-07-09T10:02:59Z,10928,4.6,49.8,38.8,55.66,4.00,0.03,
2026-07-09T10:03:59Z,10928,4.3,49.8,38.8,55.66,4.00,0.03,
2026-07-09T10:04:59Z,10928,4.3,50.0,39.0,55.67,4.00,0.03,
2026-07-09T10:05:59Z,10928,4.9,50.0,39.0,55.67,4.00,0.03,
2026-07-09T10:06:59Z,10928,5.9,50.0,39.0,55.67,4.00,0.03,
2026-07-09T10:07:59Z,10928,5.8,50.0,39.0,55.69,4.00,0.03,
2026-07-09T10:08:59Z,10928,3.9,50.0,39.0,55.69,4.00,0.03,
2026-07-09T10:09:59Z,10928,4.7,50.0,39.0,55.69,4.00,0.03,
2026-07-09T10:10:59Z,10928,4.5,50.0,39.1,55.73,4.00,0.03,
2026-07-09T10:11:59Z,10928,4.6,50.0,39.1,55.73,4.00,0.03,
2026-07-09T10:12:59Z,10928,5.2,50.6,39.8,55.73,4.00,0.03,
2026-07-09T10:13:59Z,10928,4.1,50.6,39.8,55.75,4.00,0.03,
2026-07-09T10:14:59Z,10928,4.6,50.6,39.8,55.75,4.00,0.03,
2026-07-09T10:15:59Z,10928,4.6,50.7,39.9,55.75,4.00,0.03,
2026-07-09T10:16:59Z,10928,5.2,50.7,39.9,55.75,4.00,0.03,
2026-07-09T10:17:59Z,10928,4.8,50.8,40.0,55.76,4.00,0.03,
2026-07-09T10:18:59Z,10928,4.7,50.8,40.0,55.76,4.00,0.03,
2026-07-09T10:19:59Z,10928,5.0,51.0,40.2,55.78,4.00,0.03,
2026-07-09T10:20:59Z,10928,4.8,51.0,40.2,55.78,4.00,0.03,
2026-07-09T10:21:59Z,10928,6.1,51.1,40.2,55.78,4.00,0.03,
2026-07-09T10:22:59Z,10928,4.7,51.1,40.2,55.79,4.00,0.03,
2026-07-09T10:23:59Z,10928,5.4,51.1,40.2,55.79,4.00,0.03,
2026-07-09T10:24:59Z,10928,4.3,51.1,40.2,55.79,4.00,0.03,
2026-07-09T10:25:59Z,10928,4.9,51.1,40.2,55.80,4.00,0.03,
2026-07-09T10:26:59Z,10928,5.8,51.1,40.3,55.80,4.00,0.03,
2026-07-09T10:27:59Z,10928,5.6,51.1,40.3,55.80,4.00,0.03,
2026-07-09T10:28:59Z,10928,5.8,51.1,40.3,55.81,4.00,0.03,
2026-07-09T10:29:59Z,10928,5.2,51.1,40.3,55.81,4.00,0.03,
2026-07-09T10:30:59Z,10928,5.3,51.1,40.3,55.81,4.00,0.03,
2026-07-09T10:31:59Z,10928,6.7,51.1,40.3,55.83,4.00,0.03,
2026-07-09T10:32:59Z,10928,5.7,51.1,40.3,55.83,4.00,0.03,
2026-07-09T10:33:59Z,10928,5.4,51.1,40.3,55.85,4.00,0.03,
2026-07-09T10:34:59Z,10928,5.8,51.1,40.3,55.85,4.00,0.03,
2026-07-09T10:35:59Z,10928,5.3,51.2,40.3,55.85,4.00,0.03,
2026-07-09T10:36:59Z,10928,7.0,51.2,40.3,55.88,4.00,0.03,
2026-07-09T10:37:59Z,10928,5.7,51.2,40.3,55.88,4.00,0.03,
2026-07-09T10:38:59Z,10928,5.5,51.2,40.3,55.88,4.00,0.03,
2026-07-09T10:39:59Z,10928,5.7,51.2,40.3,55.89,4.00,0.03,
2026-07-09T10:40:59Z,10928,4.9,51.2,40.3,55.89,4.00,0.03,
2026-07-09T10:41:59Z,10928,6.2,51.2,40.3,55.89,4.00,0.03,
2026-07-09T10:42:59Z,10928,6.2,51.2,40.3,55.91,4.00,0.03,
2026-07-09T10:43:59Z,10928,5.3,51.2,40.3,55.91,4.00,0.03,
